Transaction_Date,Post_Date,Year,Month,Account_Name,Transaction_Type,Amount,NWS,Category,Cat2,Description,Labels,outliers,Notes
2020-02-11,2020-02-11,2020,2,checking,debit,-5.66,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-02-10,2020-02-10,2020,2,checking,debit,-2.46,want,restaurants,food, sq *headquarters 5812 tn nashville sq *headquarters us,,0,nan
2020-02-10,2020-02-10,2020,2,checking,debit,-9.97,want,food & dining,auto, city limits 5812 tn nashville city limits us,,0,nan
2020-02-10,2020-02-10,2020,2,checking,credit,1500.0,need,income,discretionary,ach trans - mobile deposit 021020check dep,,0,nan
2020-02-10,2020-02-10,2020,2,checking,debit,-10.47,want,restaurants,food, mafiaozas 5812 tn nashville mafiaozas us,,0,nan
2020-02-09,2020-02-09,2020,2,checking,debit,-3.5,want,food & dining,auto, sq *gs 2646 gosq 7299 tn nashville sq *gs 2646 gosq.cous,,0,nan
2020-02-09,2020-02-09,2020,2,checking,debit,-15.32,need,books,investment, apple.com/bill 5735 ca 866-712-7753 apple.com/bill us,,0,nan
2020-02-09,2020-02-09,2020,2,checking,debit,-16.41,want,entertainment,discretionary, hbo now (855) 94 5815 ny httpshbo.com hbo now (855) 942-6us,subscription - media,0,nan
2020-02-09,2020-02-09,2020,2,checking,debit,-33.85,want,dating,discretionary, apple.com/bill 5735 ca 866-712-7753 apple.com/bill us,,0,nan
2020-02-09,2020-02-09,2020,2,checking,debit,-45.38,need,groceries,food, kroger #527 5411 tn bellevue 7087 hwy. 70 s. us,,0,nan
2020-02-08,2020-02-08,2020,2,checking,debit,-2.18,want,coffee shops,food, sq *portland bre 5814 tn nashville sq *portland brew cus,,0,nan
2020-02-07,2020-02-07,2020,2,checking,debit,-4.5,need,parking,auto, pan e dolci 5462 fl lauderdale by pan e dolci us,,0,nan
2020-02-04,2020-02-04,2020,2,checking,debit,-98.43,need,auto insurance,auto,ach trans - usaa p&c ext ;020420;autopay,,0,nan
2020-02-03,2020-02-03,2020,2,checking,debit,-319.0,need,attorney fee,bills,shr draft - share draft (995027),,0,smyth county court fee
2020-02-03,2020-02-03,2020,2,checking,debit,-10.94,need,music,discretionary, spotify usa 4899 ny 877-7781161 spotify usa us,subscription - media,0,nan
2020-02-03,2020-02-03,2020,2,checking,debit,-600.75,need,fees & charges,bills,ach trans - mary dale pop ck;020320;fee $00.75,,0,nan
2020-02-03,2020-02-03,2020,2,checking,debit,-49.05,want,restaurants,food, tst* two boots p 5812 tn nashville tst* two boots pizzus,,0,nan
2020-02-02,2020-02-02,2020,2,checking,debit,-12.91,want,restaurants,food, el stuffed peppe 5812 tn nashville el stuffed pepper us,,0,nan
2020-02-01,2020-02-01,2020,2,checking,debit,-3.0,need,gym,investment, cko*patreon* mem 5815 ca 833-9728766 cko*patreon* memberus,subscription - media,0,nan
2020-02-01,2020-02-01,2020,2,checking,debit,-5.44,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-02-01,2020-02-01,2020,2,checking,debit,-34.88,health,dentist,health, iroquois family 8021 tn nashville iroquois family denus,,0,nan
2020-01-31,2020-01-31,2020,1,creditcard,debit,-28.85,need,gas & fuel,auto,bp#8772717mapco #3420 nashville tn,,0,nan
2020-01-31,2020-01-31,2020,1,savings,credit,5.64,need,investments,investment,dividend,,0,nan
2020-01-31,2020-01-31,2020,1,checking,debit,-88.33,health,doctor,health, nashville family 8011 tn nashville nashville family fous,,0,nan
2020-01-31,2020-01-31,2020,1,investment,credit,34.3,need,investments,investment,dividend,,0,nan
2020-01-30,2020-01-30,2020,1,checking,debit,-2.75,need,mobile phone,bills, sq *three brothe 5814 tn nashville sq *three brothers us,,0,nan
2020-01-30,2020-01-30,2020,1,checking,credit,3024.08,need,paycheck,income,ach trans - hca corporate ;013120;pr payment,,0,nan
2020-01-30,2020-01-30,2020,1,checking,debit,-76.58,want,entertainment,discretionary, eb jacob collier 7922 ca 801-413-7200 eb jacob collier-djus,,0,nan
2020-01-30,2020-01-30,2020,1,checking,debit,-3.0,want,podcast,entertainment, sam harris media 5734 ca 650-434-2726 sam harris media ius,Subscription,0,nan
2020-01-30,2020-01-30,2020,1,checking,debit,-5.66,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-29,2020-01-29,2020,1,checking,debit,-5.44,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-29,2020-01-29,2020,1,checking,debit,-5.55,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-28,2020-01-28,2020,1,checking,debit,-65.78,need,groceries,food, kroger #843 5411 tn nashville 4560 harding rd. us,,0,nan
2020-01-28,2020-01-28,2020,1,checking,debit,-5.55,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-28,2020-01-28,2020,1,checking,debit,-5.44,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-28,2020-01-28,2020,1,checking,debit,-19.33,want,restaurants,food, tst* pastaria - 5812 mo st. louis tst* pastaria - nasus,,0,nan
2020-01-28,2020-01-28,2020,1,checking,debit,-14.22,want,shopping,discretionary, amazon prime*gu2 5968 wa amzn.com/bill amazon prime*gu2fy3us,subscription - shopping,0,nan
2020-01-27,2020-01-27,2020,1,checking,debit,-21.57,want,restaurants,food, mockingbird 5812 tn nashville mockingbird us,,0,nan
2020-01-26,2020-01-26,2020,1,checking,debit,-14.04,need,rental car & taxi,auto, uber trip 4121 ca help.uber.com uber trip us,,0,nan
2020-01-26,2020-01-26,2020,1,checking,debit,-52.0,want,alcohol & bars,discretionary, losers 5812 tn nashville losers us,,0,nan
2020-01-26,2020-01-26,2020,1,checking,debit,-7.96,want,food & dining,auto, smoothie king - 5814 tn nashville smoothie king - 028us,,0,nan
2020-01-26,2020-01-26,2020,1,checking,debit,-1.0,need,rental car & taxi,auto, uber trip 4121 ca help.uber.com uber trip us,,0,nan
2020-01-26,2020-01-26,2020,1,checking,debit,-12.0,need,parking,auto, parking manageme 7523 tn nashville parking management us,,0,nan
2020-01-25,2020-01-25,2020,1,checking,debit,-152.18,want,sporting goods,discretionary, bcy*backcountry. 5941 ut 800-409-4502 bcy*backcountry.comus,,0,nan
2020-01-25,2020-01-25,2020,1,checking,debit,-7.3,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-25,2020-01-25,2020,1,checking,debit,-4.36,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-24,2020-01-24,2020,1,checking,debit,-6.54,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-23,2020-01-23,2020,1,checking,debit,-110.2,need,utilities,utilities,ach trans - nes power ;012320;utility,,0,nan
2020-01-23,2020-01-23,2020,1,checking,debit,-119.01,need,utilities,utilities,ach trans - nes power ;012320;utility,,0,one of these utilities for january is for mt who will pay back via venmo
2020-01-23,2020-01-23,2020,1,checking,debit,-6.53,want,sporting goods,discretionary, rei.com 5941 wa 800-426-4840 rei.com us,,0,nan
2020-01-23,2020-01-23,2020,1,checking,debit,-5.11,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-23,2020-01-23,2020,1,checking,debit,-5.66,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-22,2020-01-22,2020,1,creditcard,credit,0.0,need,bank fee,bills,total fees for this period,,0,nan
2020-01-22,2020-01-22,2020,1,creditcard,credit,0.0,need,finance charge,bills,total interest for this period,,0,nan
2020-01-22,2020-01-22,2020,1,checking,debit,-5.11,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-22,2020-01-22,2020,1,checking,debit,-4.36,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-21,2020-01-21,2020,1,checking,credit,500.0,need,transfer,transfer,transfer - self service transfer from share 01,,0,nan
2020-01-21,2020-01-21,2020,1,savings,debit,-500.0,need,transfer,transfer,transfer - self service transfer to share 75,,0,nan
2020-01-21,2020-01-21,2020,1,checking,debit,-9.2,need,groceries,food, trader joe's #66 5411 tn nashville trader joe's #664 us,,0,nan
2020-01-21,2020-01-21,2020,1,checking,debit,-3.99,want,restaurants,food, baja burrito 5812 tn nashville baja burrito us,,0,nan
2020-01-20,2020-01-20,2020,1,checking,debit,-2.73,want,coffee shops,food, sq *portland bre 5814 tn nashville sq *portland brew cus,,0,nan
2020-01-20,2020-01-20,2020,1,checking,debit,-2.25,want,food & dining,auto, city limits 5812 tn nashville city limits us,,0,nan
2020-01-20,2020-01-20,2020,1,checking,debit,-15.11,want,restaurants,food, tst* south side 5812 tn nashville tst* south side kitus,,0,nan
2020-01-20,2020-01-20,2020,1,checking,debit,-13.42,need,groceries,food, wholefds ghl 102 5411 tn nashville 4039 hillsboro rd us,,0,nan
2020-01-19,2020-01-19,2020,1,checking,debit,-43.68,want,movies & dvds,entertainment, fandango 7832 ca fandango.com fandango us,,0,nan
2020-01-19,2020-01-19,2020,1,checking,debit,-56.66,need,groceries,food, kroger #843 5411 tn nashville 4560 harding rd. us,,0,nan
2020-01-18,2020-01-18,2020,1,checking,debit,-2.83,need,gas & fuel,auto, shell service st 5541 tn nashville 724 thompson lane us,,0,nan
2020-01-18,2020-01-18,2020,1,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-17,2020-01-17,2020,1,checking,debit,-7.82,want,food & dining,auto, city limits 5812 tn nashville city limits us,,0,nan
2020-01-17,2020-01-17,2020,1,savings,debit,-14191.3,,auto payment,,transfer - self service transfer to share 75,,1,nan
2020-01-17,2020-01-17,2020,1,checking,credit,14191.3,need,transfer,transfer,transfer - self service transfer from share 01,,0,nan
2020-01-17,2020-01-17,2020,1,checking,debit,-7.96,want,food & dining,auto, smoothie king - 5814 tn nashville smoothie king - 028us,,0,nan
2020-01-17,2020-01-17,2020,1,checking,debit,-40.39,want,shopping,discretionary, walgreens store 5912 tn nashville walgreens store 530us,,0,nan
2020-01-17,2020-01-17,2020,1,checking,debit,-14191.3,need,transfer,transfer,transfer - self service transfer to loan 16h118,,0,nan
2020-01-17,2020-01-17,2020,1,loan,credit,14191.3,need,transfer,transfer,transfer - self service transfer from share 75 (fee: $ 27.90),,0,nan
2020-01-16,2020-01-16,2020,1,checking,debit,-2.0,want,food & dining,auto, city limits 5812 tn nashville city limits us,,0,nan
2020-01-16,2020-01-16,2020,1,checking,credit,50.92,need,income,discretionary,dep cash - ca 855-204-7597 sun basket us,,0,nan
2020-01-16,2020-01-16,2020,1,checking,debit,-2.2,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-16,2020-01-16,2020,1,checking,debit,-6.19,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-16,2020-01-16,2020,1,checking,debit,-50.92,need,business services,utilities, sun basket 5411 ca 855-204-7597 sun basket us,,0,nan
2020-01-16,2020-01-16,2020,1,checking,debit,-7.75,need,pharmacy,food, carecenter cvs s 5912 tn nashville 02703--2501 park plus,,0,nan
2020-01-15,2020-01-15,2020,1,creditcard,debit,-39.91,need,gas & fuel,auto,shell oil 57527387005 nashville tn,,0,nan
2020-01-15,2020-01-15,2020,1,checking,debit,-6.54,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-15,2020-01-15,2020,1,checking,debit,-2.73,want,coffee shops,food, the picnic inc 5812 tn nashville the picnic inc us,,0,nan
2020-01-14,2020-01-14,2020,1,checking,debit,-600.75,need,mortgage & rent,bills,ach trans - mary dale pop ck;011420;fee $00.75,,0,nan
2020-01-14,2020-01-14,2020,1,checking,debit,-5.11,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-14,2020-01-14,2020,1,checking,debit,-5.66,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-14,2020-01-14,2020,1,checking,debit,-32.4,want,hair,discretionary, scouts barbersho 7230 tn nashville scouts barbershop sus,,0,nan
2020-01-14,2020-01-14,2020,1,checking,credit,1000.0,need,transfer,transfer,transfer - self service transfer from share 01,,0,nan
2020-01-14,2020-01-14,2020,1,savings,debit,-1000.0,need,transfer,transfer,transfer - self service transfer to share 75,,0,nan
2020-01-14,2020-01-14,2020,1,checking,debit,-275.0,need,classes,investment, oren jay sofer-d 8299 ca httpswww.oren oren jay sofer-dharus,,0,nan
2020-01-14,2020-01-14,2020,1,checking,debit,-19.0,want,movies & dvds,entertainment, belcourt theatre 7832 tn nashville belcourt theatre inus,,0,nan
2020-01-13,2020-01-13,2020,1,checking,debit,-11.65,want,restaurants,food, hopdoddy nashvil 5812 tn nashville hopdoddy nashville us,,0,nan
2020-01-13,2020-01-13,2020,1,checking,debit,-15.29,need,groceries,food, wholefds ghl 102 5411 tn nashville wholefds ghl 102 40us,,0,nan
2020-01-12,2020-01-12,2020,1,checking,debit,-8.23,want,food & dining,auto, city limits 5812 tn nashville city limits us,,0,nan
2020-01-11,2020-01-11,2020,1,checking,debit,-4.11,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-11,2020-01-11,2020,1,checking,credit,65.55,need,income,discretionary,dep cash - ma newton u f www.clarksusa.com #us,,0,nan
2020-01-11,2020-01-11,2020,1,checking,debit,-2.73,want,coffee shops,food, the picnic inc 5812 tn nashville the picnic inc us,,0,nan
2020-01-10,2020-01-10,2020,1,checking,debit,-17.91,want,restaurants,food, sq *the southern 5812 tn nashville sq *the southern v us,,0,nan
2020-01-10,2020-01-10,2020,1,checking,debit,-32.43,need,groceries,food, hellofresh 5499 ny 646-846-3663 hellofresh us,,0,nan
2020-01-10,2020-01-10,2020,1,checking,debit,-6.54,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-09,2020-01-09,2020,1,checking,debit,-14.75,want,restaurants,food, sq *the cafe at 5499 tn nashville sq *the cafe at thius,,0,nan
2020-01-09,2020-01-09,2020,1,checking,debit,-21.93,want,restaurants,food, atlanta breakfas 5812 ga atlanta atlanta breakfast cus,,0,nan
2020-01-08,2020-01-08,2020,1,checking,debit,-15.11,want,restaurants,food, porta via 5812 tn nashville porta via us,,0,nan
2020-01-08,2020-01-08,2020,1,checking,debit,-5.11,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2020-01-08,2020-01-08,2020,1,checking,debit,-6.54,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-08,2020-01-08,2020,1,checking,debit,-500.0,need,transfer,transfer,transfer - self service transfer to loan 16h118,,0,nan
2020-01-08,2020-01-08,2020,1,loan,credit,500.0,need,transfer,transfer,transfer - self service transfer from share 75 (fee: $ 105.16),,0,nan
2020-01-07,2020-01-07,2020,1,checking,debit,-5.8,need,gas & fuel,auto, chevron/chevron 5541 ga white 6011 bollinger canyus,,0,nan
2020-01-07,2020-01-07,2020,1,checking,debit,-5.66,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-06,2020-01-06,2020,1,checking,credit,32.93,need,income,discretionary,ach trans - mobile deposit 010620check dep,,0,nan
2020-01-06,2020-01-06,2020,1,checking,credit,41.19,need,income,discretionary,ach trans - mobile deposit 010620check dep,,0,nan
2020-01-05,2020-01-05,2020,1,checking,debit,-2.73,want,coffee shops,food, sq *portland bre 5814 tn nashville sq *portland brew cus,,0,nan
2020-01-05,2020-01-05,2020,1,checking,debit,-20.46,need,utilities,utilities, l2g*metro parks. 9399 tn nashville l2g*metro parks.615us,,0,nan
2020-01-04,2020-01-04,2020,1,checking,debit,-16.09,want,movies & dvds,entertainment, fandango 7832 ca fandango.com fandango us,,0,nan
2020-01-04,2020-01-04,2020,1,checking,debit,-13.47,want,restaurants,food, pharmbrgrparlor& 5812 tn nashville pharmbrgrparlor&beeus,,0,nan
2020-01-04,2020-01-04,2020,1,checking,debit,-10.49,want,restaurants,food, baja burrito 5812 tn nashville baja burrito us,,0,nan
2020-01-03,2020-01-03,2020,1,checking,debit,-3.81,want,shipping,discretionary, fedex 9404372345 4215 tn memphis fedex 940437234524 us,,0,nan
2020-01-03,2020-01-03,2020,1,checking,debit,-10.94,need,music,discretionary, spotify usa 4899 ny 877-7781161 spotify usa us,subscription - media,0,nan
2020-01-03,2020-01-03,2020,1,checking,debit,-2.99,want,shipping,discretionary, fedex offic17100 7338 tn nashville fedex offic17100017us,,0,nan
2020-01-03,2020-01-03,2020,1,checking,debit,-200.0,need,legal,bills, joel s. jackson 8111 va 866-7855297 joel s. jackson p.cus,,0,nan
2020-01-03,2020-01-03,2020,1,checking,debit,-5.97,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2020-01-03,2020-01-03,2020,1,checking,debit,-60.84,need,auto insurance,auto,ach trans - usaa p&c ext ;010320;autopay,,0,nan
2020-01-02,2020-01-02,2020,1,checking,debit,-22.24,need,groceries,food, hellofresh 5499 ny 646-846-3663 hellofresh us,,0,nan
2020-01-02,2020-01-02,2020,1,checking,debit,-4.28,want,hair,discretionary, sq *headquarters 5812 tn nashville sq *headquarters us,,0,nan
2020-01-02,2020-01-02,2020,1,checking,debit,-20.3,want,fast food,food, blaze pizza knox 5812 tn knoxville blaze pizza knoxvilus,,0,nan
2020-01-02,2020-01-02,2020,1,checking,debit,-3.63,want,coffee shops,food, krispy kreme #05 5814 tn pigeon forge krispy kreme #0558 us,,0,nan
2020-01-01,2020-01-01,2020,1,savings,credit,2889.0,need,transfer,transfer,transfer - self service transfer from share 75,,0,nan
2020-01-01,2020-01-01,2020,1,checking,debit,-3.0,want,question?,uncategorized, cko*patreon* mem 5815 ca 833-9728766 cko*patreon* memberus,subscription - media,0,nan
2020-01-01,2020-01-01,2020,1,checking,debit,-2889.0,need,transfer,transfer,transfer - self service transfer to share 01,,0,nan
2020-01-01,2020-01-01,2020,1,checking,debit,-14.32,need,groceries,food, liberty market 5542 tn crab orchard liberty market us,,0,nan
2019-12-31,2019-12-31,2019,12,savings,credit,7.06,need,investments,investment,dividend,,0,nan
